national_industry_code,naics_industry_code,industry_group_code,subsector_code,sector_code,national_industry_desc,naics_industry_desc,industry_group_desc,subsector_desc,sector_desc
334519,33451,3345,334,31-33,Other Measuring and Controlling Device Manufacturing,"Navigational, Measuring, Electromedical, and Control Instruments Manufacturing","Navigational, Measuring, Electromedical, and Control Instruments Manufacturing",Computer and Electronic Product Manufacturing,Manufacturing
334613,33461,3346,334,31-33,Blank Magnetic and Optical Recording Media Manufacturing,Manufacturing and Reproducing Magnetic and Optical Media,Manufacturing and Reproducing Magnetic and Optical Media,Computer and Electronic Product Manufacturing,Manufacturing
334614,33461,3346,334,31-33,"Software and Other Prerecorded Compact Disc, Tape, and Record Reproducing",Manufacturing and Reproducing Magnetic and Optical Media,Manufacturing and Reproducing Magnetic and Optical Media,Computer and Electronic Product Manufacturing,Manufacturing
335110,33511,3351,335,31-33,Electric Lamp Bulb and Part Manufacturing,Electric Lamp Bulb and Part Manufacturing,Electric Lighting Equipment Manufacturing,"Electrical Equipment, Appliance, and Component Manufacturing",Manufacturing
335121,33512,3351,335,31-33,Residential Electric Lighting Fixture Manufacturing,Lighting Fixture Manufacturing,Electric Lighting Equipment Manufacturing,"Electrical Equipment, Appliance, and Component Manufacturing",Manufacturing
335122,33512,3351,335,31-33,"Commercial, Industrial, and Institutional Electric Lighting Fixture Manufacturing",Lighting Fixture Manufacturing,Electric Lighting Equipment Manufacturing,"Electrical Equipment, Appliance, and Component Manufacturing",Manufacturing
335129,33512,3351,335,31-33,Other Lighting Equipment Manufacturing,Lighting Fixture Manufacturing,Electric Lighting Equipment Manufacturing,"Electrical Equipment, Appliance, and Component Manufacturing",Manufacturing
335210,33521,3352,335,31-33,Small Electrical Appliance Manufacturing,Small Electrical Appliance Manufacturing,Household Appliance Manufacturing,"Electrical Equipment, Appliance, and Component Manufacturing",Manufacturing
335220,33522,3352,335,31-33,Major Household Appliance Manufacturing,Major Household Appliance Manufacturing,Household Appliance Manufacturing,"Electrical Equipment, Appliance, and Component Manufacturing",Manufacturing
335311,33531,3353,335,31-33,"Power, Distribution, and Specialty Transformer Manufacturing",Electrical Equipment Manufacturing,Electrical Equipment Manufacturing,"Electrical Equipment, Appliance, and Component Manufacturing",Manufacturing
335312,33531,3353,335,31-33,Motor and Generator Manufacturing,Electrical Equipment Manufacturing,Electrical Equipment Manufacturing,"Electrical Equipment, Appliance, and Component Manufacturing",Manufacturing
335313,33531,3353,335,31-33,Switchgear and Switchboard Apparatus Manufacturing,Electrical Equipment Manufacturing,Electrical Equipment Manufacturing,"Electrical Equipment, Appliance, and Component Manufacturing",Manufacturing
335314,33531,3353,335,31-33,Relay and Industrial Control Manufacturing,Electrical Equipment Manufacturing,Electrical Equipment Manufacturing,"Electrical Equipment, Appliance, and Component Manufacturing",Manufacturing
335911,33591,3359,335,31-33,Storage Battery Manufacturing,Battery Manufacturing,Other Electrical Equipment and Component Manufacturing,"Electrical Equipment, Appliance, and Component Manufacturing",Manufacturing
335912,33591,3359,335,31-33,Primary Battery Manufacturing,Battery Manufacturing,Other Electrical Equipment and Component Manufacturing,"Electrical Equipment, Appliance, and Component Manufacturing",Manufacturing
335921,33592,3359,335,31-33,Fiber Optic Cable Manufacturing,Communication and Energy Wire and Cable Manufacturing,Other Electrical Equipment and Component Manufacturing,"Electrical Equipment, Appliance, and Component Manufacturing",Manufacturing
335929,33592,3359,335,31-33,Other Communication and Energy Wire Manufacturing,Communication and Energy Wire and Cable Manufacturing,Other Electrical Equipment and Component Manufacturing,"Electrical Equipment, Appliance, and Component Manufacturing",Manufacturing
335931,33593,3359,335,31-33,Current-Carrying Wiring Device Manufacturing,Wiring Device Manufacturing,Other Electrical Equipment and Component Manufacturing,"Electrical Equipment, Appliance, and Component Manufacturing",Manufacturing
335932,33593,3359,335,31-33,Noncurrent-Carrying Wiring Device Manufacturing,Wiring Device Manufacturing,Other Electrical Equipment and Component Manufacturing,"Electrical Equipment, Appliance, and Component Manufacturing",Manufacturing
335991,33599,3359,335,31-33,Carbon and Graphite Product Manufacturing,All Other Electrical Equipment and Component Manufacturing,Other Electrical Equipment and Component Manufacturing,"Electrical Equipment, Appliance, and Component Manufacturing",Manufacturing
335999,33599,3359,335,31-33,All Other Miscellaneous Electrical Equipment and Component Manufacturing,All Other Electrical Equipment and Component Manufacturing,Other Electrical Equipment and Component Manufacturing,"Electrical Equipment, Appliance, and Component Manufacturing",Manufacturing
336111,33611,3361,336,31-33,Automobile Manufacturing,Automobile and Light Duty Motor Vehicle Manufacturing,Motor Vehicle Manufacturing,Transportation Equipment Manufacturing,Manufacturing
336112,33611,3361,336,31-33,Light Truck and Utility Vehicle Manufacturing,Automobile and Light Duty Motor Vehicle Manufacturing,Motor Vehicle Manufacturing,Transportation Equipment Manufacturing,Manufacturing
336120,33612,3361,336,31-33,Heavy Duty Truck Manufacturing,Heavy Duty Truck Manufacturing,Motor Vehicle Manufacturing,Transportation Equipment Manufacturing,Manufacturing
336211,33621,3362,336,31-33,Motor Vehicle Body Manufacturing,Motor Vehicle Body and Trailer Manufacturing,Motor Vehicle Body and Trailer Manufacturing,Transportation Equipment Manufacturing,Manufacturing
336212,33621,3362,336,31-33,Truck Trailer Manufacturing,Motor Vehicle Body and Trailer Manufacturing,Motor Vehicle Body and Trailer Manufacturing,Transportation Equipment Manufacturing,Manufacturing
336213,33621,3362,336,31-33,Motor Home Manufacturing,Motor Vehicle Body and Trailer Manufacturing,Motor Vehicle Body and Trailer Manufacturing,Transportation Equipment Manufacturing,Manufacturing
336214,33621,3362,336,31-33,Travel Trailer and Camper Manufacturing,Motor Vehicle Body and Trailer Manufacturing,Motor Vehicle Body and Trailer Manufacturing,Transportation Equipment Manufacturing,Manufacturing
336310,33631,3363,336,31-33,Motor Vehicle Gasoline Engine and Engine Parts Manufacturing,Motor Vehicle Gasoline Engine and Engine Parts Manufacturing,Motor Vehicle Parts Manufacturing,Transportation Equipment Manufacturing,Manufacturing
336320,33632,3363,336,31-33,Motor Vehicle Electrical and Electronic Equipment Manufacturing,Motor Vehicle Electrical and Electronic Equipment Manufacturing,Motor Vehicle Parts Manufacturing,Transportation Equipment Manufacturing,Manufacturing
336330,33633,3363,336,31-33,Motor Vehicle Steering and Suspension Components (except Spring) Manufacturing,Motor Vehicle Steering and Suspension Components (except Spring) Manufacturing,Motor Vehicle Parts Manufacturing,Transportation Equipment Manufacturing,Manufacturing
336340,33634,3363,336,31-33,Motor Vehicle Brake System Manufacturing,Motor Vehicle Brake System Manufacturing,Motor Vehicle Parts Manufacturing,Transportation Equipment Manufacturing,Manufacturing
336350,33635,3363,336,31-33,Motor Vehicle Transmission and Power Train Parts Manufacturing,Motor Vehicle Transmission and Power Train Parts Manufacturing,Motor Vehicle Parts Manufacturing,Transportation Equipment Manufacturing,Manufacturing
336360,33636,3363,336,31-33,Motor Vehicle Seating and Interior Trim Manufacturing,Motor Vehicle Seating and Interior Trim Manufacturing,Motor Vehicle Parts Manufacturing,Transportation Equipment Manufacturing,Manufacturing
336370,33637,3363,336,31-33,Motor Vehicle Metal Stamping,Motor Vehicle Metal Stamping,Motor Vehicle Parts Manufacturing,Transportation Equipment Manufacturing,Manufacturing
336390,33639,3363,336,31-33,Other Motor Vehicle Parts Manufacturing,Other Motor Vehicle Parts Manufacturing,Motor Vehicle Parts Manufacturing,Transportation Equipment Manufacturing,Manufacturing
336411,33641,3364,336,31-33,Aircraft Manufacturing,Aerospace Product and Parts Manufacturing,Aerospace Product and Parts Manufacturing,Transportation Equipment Manufacturing,Manufacturing
336412,33641,3364,336,31-33,Aircraft Engine and Engine Parts Manufacturing,Aerospace Product and Parts Manufacturing,Aerospace Product and Parts Manufacturing,Transportation Equipment Manufacturing,Manufacturing
336413,33641,3364,336,31-33,Other Aircraft Parts and Auxiliary Equipment Manufacturing,Aerospace Product and Parts Manufacturing,Aerospace Product and Parts Manufacturing,Transportation Equipment Manufacturing,Manufacturing
336414,33641,3364,336,31-33,Guided Missile and Space Vehicle Manufacturing,Aerospace Product and Parts Manufacturing,Aerospace Product and Parts Manufacturing,Transportation Equipment Manufacturing,Manufacturing
336415,33641,3364,336,31-33,Guided Missile and Space Vehicle Propulsion Unit and Propulsion Unit Parts Manufacturing,Aerospace Product and Parts Manufacturing,Aerospace Product and Parts Manufacturing,Transportation Equipment Manufacturing,Manufacturing
336419,33641,3364,336,31-33,Other Guided Missile and Space Vehicle Parts and Auxiliary Equipment Manufacturing,Aerospace Product and Parts Manufacturing,Aerospace Product and Parts Manufacturing,Transportation Equipment Manufacturing,Manufacturing
336510,33651,3365,336,31-33,Railroad Rolling Stock Manufacturing,Railroad Rolling Stock Manufacturing,Railroad Rolling Stock Manufacturing,Transportation Equipment Manufacturing,Manufacturing
336611,33661,3366,336,31-33,Ship Building and Repairing,Ship and Boat Building,Ship and Boat Building,Transportation Equipment Manufacturing,Manufacturing
336612,33661,3366,336,31-33,Boat Building,Ship and Boat Building,Ship and Boat Building,Transportation Equipment Manufacturing,Manufacturing
336991,33699,3369,336,31-33,"Motorcycle, Bicycle, and Parts Manufacturing",Other Transportation Equipment Manufacturing,Other Transportation Equipment Manufacturing,Transportation Equipment Manufacturing,Manufacturing
336992,33699,3369,336,31-33,"Military Armored Vehicle, Tank, and Tank Component Manufacturing",Other Transportation Equipment Manufacturing,Other Transportation Equipment Manufacturing,Transportation Equipment Manufacturing,Manufacturing
336999,33699,3369,336,31-33,All Other Transportation Equipment Manufacturing,Other Transportation Equipment Manufacturing,Other Transportation Equipment Manufacturing,Transportation Equipment Manufacturing,Manufacturing
337110,33711,3371,337,31-33,Wood Kitchen Cabinet and Countertop Manufacturing,Wood Kitchen Cabinet and Countertop Manufacturing,Household and Institutional Furniture and Kitchen Cabinet Manufacturing,Furniture and Related Product Manufacturing,Manufacturing
337121,33712,3371,337,31-33,Upholstered Household Furniture Manufacturing,Household and Institutional Furniture Manufacturing,Household and Institutional Furniture and Kitchen Cabinet Manufacturing,Furniture and Related Product Manufacturing,Manufacturing
337122,33712,3371,337,31-33,Nonupholstered Wood Household Furniture Manufacturing,Household and Institutional Furniture Manufacturing,Household and Institutional Furniture and Kitchen Cabinet Manufacturing,Furniture and Related Product Manufacturing,Manufacturing
337124,33712,3371,337,31-33,Metal Household Furniture Manufacturing,Household and Institutional Furniture Manufacturing,Household and Institutional Furniture and Kitchen Cabinet Manufacturing,Furniture and Related Product Manufacturing,Manufacturing
337125,33712,3371,337,31-33,Household Furniture (except Wood and Metal) Manufacturing,Household and Institutional Furniture Manufacturing,Household and Institutional Furniture and Kitchen Cabinet Manufacturing,Furniture and Related Product Manufacturing,Manufacturing
337127,33712,3371,337,31-33,Institutional Furniture Manufacturing,Household and Institutional Furniture Manufacturing,Household and Institutional Furniture and Kitchen Cabinet Manufacturing,Furniture and Related Product Manufacturing,Manufacturing
337211,33721,3372,337,31-33,Wood Office Furniture Manufacturing,Office Furniture (including Fixtures) Manufacturing,Office Furniture (including Fixtures) Manufacturing,Furniture and Related Product Manufacturing,Manufacturing
337212,33721,3372,337,31-33,Custom Architectural Woodwork and Millwork Manufacturing,Office Furniture (including Fixtures) Manufacturing,Office Furniture (including Fixtures) Manufacturing,Furniture and Related Product Manufacturing,Manufacturing
337214,33721,3372,337,31-33,Office Furniture (except Wood) Manufacturing,Office Furniture (including Fixtures) Manufacturing,Office Furniture (including Fixtures) Manufacturing,Furniture and Related Product Manufacturing,Manufacturing
337215,33721,3372,337,31-33,"Showcase, Partition, Shelving, and Locker Manufacturing",Office Furniture (including Fixtures) Manufacturing,Office Furniture (including Fixtures) Manufacturing,Furniture and Related Product Manufacturing,Manufacturing
337910,33791,3379,337,31-33,Mattress Manufacturing,Mattress Manufacturing,Other Furniture Related Product Manufacturing,Furniture and Related Product Manufacturing,Manufacturing
337920,33792,3379,337,31-33,Blind and Shade Manufacturing,Blind and Shade Manufacturing,Other Furniture Related Product Manufacturing,Furniture and Related Product Manufacturing,Manufacturing
339112,33911,3391,339,31-33,Surgical and Medical Instrument Manufacturing,Medical Equipment and Supplies Manufacturing,Medical Equipment and Supplies Manufacturing,Miscellaneous Manufacturing,Manufacturing
